cdid,COMMODITY,AREA,DIRECTION,BASIS,PRICE,SEASADJ,PERIOD
OKRE,87and88K,W1,EX,BOP,CVM,SA,Q
OKFG,87and88K,W1,IM,BOP,CP,SA,A
OKFG,87and88K,W1,IM,BOP,CP,SA,M
OKFG,87and88K,W1,IM,BOP,CP,SA,Q
OKSR,87and88K,W1,IM,BOP,CVM,SA,A
OKSR,87and88K,W1,IM,BOP,CVM,SA,M
OKSR,87and88K,W1,IM,BOP,CVM,SA,Q
SLNW,896,B5,EX,BOP,CP,SA,A
SLNW,896,B5,EX,BOP,CP,SA,M
SLNW,896,B5,EX,BOP,CP,SA,Q
SLNZ,896,B5,EX,BOP,CVM,SA,A
SLNZ,896,B5,EX,BOP,CVM,SA,M
SLNZ,896,B5,EX,BOP,CVM,SA,Q
SLPJ,896,B5,IM,BOP,CP,SA,A
SLPJ,896,B5,IM,BOP,CP,SA,M
SLPJ,896,B5,IM,BOP,CP,SA,Q
SLPM,896,B5,IM,BOP,CVM,SA,A
SLPM,896,B5,IM,BOP,CVM,SA,M
SLPM,896,B5,IM,BOP,CVM,SA,Q
SLPX,896,D5,EX,BOP,CP,SA,A
SLPX,896,D5,EX,BOP,CP,SA,M
SLPX,896,D5,EX,BOP,CP,SA,Q
SLQA,896,D5,EX,BOP,CVM,SA,A
SLQA,896,D5,EX,BOP,CVM,SA,M
SLQA,896,D5,EX,BOP,CVM,SA,Q
SLQK,896,D5,IM,BOP,CP,SA,A
SLQK,896,D5,IM,BOP,CP,SA,M
SLQK,896,D5,IM,BOP,CP,SA,Q
SLQN,896,D5,IM,BOP,CVM,SA,A
SLQN,896,D5,IM,BOP,CVM,SA,M
SLQN,896,D5,IM,BOP,CVM,SA,Q
OAJN,896,W1,BAL,BOP,CP,SA,A
OAJN,896,W1,BAL,BOP,CP,SA,M
OAJN,896,W1,BAL,BOP,CP,SA,Q
OKDH,896,W1,EX,BOP,CP,SA,A
OKDH,896,W1,EX,BOP,CP,SA,M
OKDH,896,W1,EX,BOP,CP,SA,Q
BOLA,896,W1,EX,BOP,CVM,SA,A
BOLA,896,W1,EX,BOP,CVM,SA,M
BOLA,896,W1,EX,BOP,CVM,SA,Q
OKET,896,W1,IM,BOP,CP,SA,A
OKET,896,W1,IM,BOP,CP,SA,M
OKET,896,W1,IM,BOP,CP,SA,Q
BQGJ,896,W1,IM,BOP,CVM,SA,A
BQGJ,896,W1,IM,BOP,CVM,SA,M
BQGJ,896,W1,IM,BOP,CVM,SA,Q
SLRE,897C,B5,EX,BOP,CP,SA,A
SLRE,897C,B5,EX,BOP,CP,SA,M
SLRE,897C,B5,EX,BOP,CP,SA,Q
SLRH,897C,B5,EX,BOP,CVM,SA,A
SLRH,897C,B5,EX,BOP,CVM,SA,M
SLRH,897C,B5,EX,BOP,CVM,SA,Q
SLRR,897C,B5,IM,BOP,CP,SA,A
SLRR,897C,B5,IM,BOP,CP,SA,M
SLRR,897C,B5,IM,BOP,CP,SA,Q
SLRU,897C,B5,IM,BOP,CVM,SA,A
SLRU,897C,B5,IM,BOP,CVM,SA,M
SLRU,897C,B5,IM,BOP,CVM,SA,Q
SLSE,897C,D5,EX,BOP,CP,SA,A
SLSE,897C,D5,EX,BOP,CP,SA,M
SLSE,897C,D5,EX,BOP,CP,SA,Q
SLSN,897C,D5,EX,BOP,CVM,SA,A
SLSN,897C,D5,EX,BOP,CVM,SA,M
SLSN,897C,D5,EX,BOP,CVM,SA,Q
SLSY,897C,D5,IM,BOP,CP,SA,A
SLSY,897C,D5,IM,BOP,CP,SA,M
SLSY,897C,D5,IM,BOP,CP,SA,Q
SLTB,897C,D5,IM,BOP,CVM,SA,A
SLTB,897C,D5,IM,BOP,CVM,SA,M
SLTB,897C,D5,IM,BOP,CVM,SA,Q
OAJQ,897C,W1,BAL,BOP,CP,SA,A
OAJQ,897C,W1,BAL,BOP,CP,SA,M
OAJQ,897C,W1,BAL,BOP,CP,SA,Q
OKDI,897C,W1,EX,BOP,CP,SA,A
OKDI,897C,W1,EX,BOP,CP,SA,M
OKDI,897C,W1,EX,BOP,CP,SA,Q
BPFY,897C,W1,EX,BOP,CVM,SA,A
BPFY,897C,W1,EX,BOP,CVM,SA,M
BPFY,897C,W1,EX,BOP,CVM,SA,Q
OKEU,897C,W1,IM,BOP,CP,SA,A
OKEU,897C,W1,IM,BOP,CP,SA,M
OKEU,897C,W1,IM,BOP,CP,SA,Q
BQGK,897C,W1,IM,BOP,CVM,SA,A
BQGK,897C,W1,IM,BOP,CVM,SA,M
BQGK,897C,W1,IM,BOP,CVM,SA,Q
SLTL,8OC,B5,EX,BOP,CP,SA,A
SLTL,8OC,B5,EX,BOP,CP,SA,M
SLTL,8OC,B5,EX,BOP,CP,SA,Q
SLTO,8OC,B5,EX,BOP,CVM,SA,A
SLTO,8OC,B5,EX,BOP,CVM,SA,M
SLTO,8OC,B5,EX,BOP,CVM,SA,Q
SLUA,8OC,B5,IM,BOP,CP,SA,A
SLUA,8OC,B5,IM,BOP,CP,SA,M
SLUA,8OC,B5,IM,BOP,CP,SA,Q
SLUE,8OC,B5,IM,BOP,CVM,SA,A
SLUE,8OC,B5,IM,BOP,CVM,SA,M
SLUE,8OC,B5,IM,BOP,CVM,SA,Q
SLUO,8OC,D5,EX,BOP,CP,SA,A
SLUO,8OC,D5,EX,BOP,CP,SA,M
SLUO,8OC,D5,EX,BOP,CP,SA,Q
SLUR,8OC,D5,EX,BOP,CVM,SA,A
SLUR,8OC,D5,EX,BOP,CVM,SA,M
SLUR,8OC,D5,EX,BOP,CVM,SA,Q
SLVB,8OC,D5,IM,BOP,CP,SA,A
SLVB,8OC,D5,IM,BOP,CP,SA,M
SLVB,8OC,D5,IM,BOP,CP,SA,Q
SLVE,8OC,D5,IM,BOP,CVM,SA,A
SLVE,8OC,D5,IM,BOP,CVM,SA,M
SLVE,8OC,D5,IM,BOP,CVM,SA,Q
OAKD,8OC,W1,BAL,BOP,CP,SA,A
OAKD,8OC,W1,BAL,BOP,CP,SA,M
OAKD,8OC,W1,BAL,BOP,CP,SA,Q
OKDJ,8OC,W1,EX,BOP,CP,SA,A
OKDJ,8OC,W1,EX,BOP,CP,SA,M
OKDJ,8OC,W1,EX,BOP,CP,SA,Q
OKQT,8OC,W1,EX,BOP,CVM,SA,A
OKQT,8OC,W1,EX,BOP,CVM,SA,M
OKQT,8OC,W1,EX,BOP,CVM,SA,Q
OKEV,8OC,W1,IM,BOP,CP,SA,A
OKEV,8OC,W1,IM,BOP,CP,SA,M
OKEV,8OC,W1,IM,BOP,CP,SA,Q
OKSF,8OC,W1,IM,BOP,CVM,SA,A
OKSF,8OC,W1,IM,BOP,CVM,SA,M
OKSF,8OC,W1,IM,BOP,CVM,SA,Q
SLVP,8OI,B5,EX,BOP,CP,SA,A
SLVP,8OI,B5,EX,BOP,CP,SA,M
SLVP,8OI,B5,EX,BOP,CP,SA,Q
SLVS,8OI,B5,EX,BOP,CVM,SA,A
SLVS,8OI,B5,EX,BOP,CVM,SA,M
SLVS,8OI,B5,EX,BOP,CVM,SA,Q
SLWC,8OI,B5,IM,BOP,CP,SA,A
SLWC,8OI,B5,IM,BOP,CP,SA,M
SLWC,8OI,B5,IM,BOP,CP,SA,Q
SLWF,8OI,B5,IM,BOP,CVM,SA,A
SLWF,8OI,B5,IM,BOP,CVM,SA,M
SLWF,8OI,B5,IM,BOP,CVM,SA,Q
SLWP,8OI,D5,EX,BOP,CP,SA,A
SLWP,8OI,D5,EX,BOP,CP,SA,M
SLWP,8OI,D5,EX,BOP,CP,SA,Q
SLWS,8OI,D5,EX,BOP,CVM,SA,A
SLWS,8OI,D5,EX,BOP,CVM,SA,M
SLWS,8OI,D5,EX,BOP,CVM,SA,Q
SLXC,8OI,D5,IM,BOP,CP,SA,A
SLXC,8OI,D5,IM,BOP,CP,SA,M
SLXC,8OI,D5,IM,BOP,CP,SA,Q
SLXF,8OI,D5,IM,BOP,CVM,SA,A
SLXF,8OI,D5,IM,BOP,CVM,SA,M
SLXF,8OI,D5,IM,BOP,CVM,SA,Q
OAKE,8OI,W1,BAL,BOP,CP,SA,A
OAKE,8OI,W1,BAL,BOP,CP,SA,M
OAKE,8OI,W1,BAL,BOP,CP,SA,Q
OKDP,8OI,W1,EX,BOP,CP,SA,A
OKDP,8OI,W1,EX,BOP,CP,SA,M
OKDP,8OI,W1,EX,BOP,CP,SA,Q
OKQZ,8OI,W1,EX,BOP,CVM,SA,A
OKQZ,8OI,W1,EX,BOP,CVM,SA,M
OKQZ,8OI,W1,EX,BOP,CVM,SA,Q
OKFB,8OI,W1,IM,BOP,CP,SA,A
OKFB,8OI,W1,IM,BOP,CP,SA,M
OKFB,8OI,W1,IM,BOP,CP,SA,Q
OKSL,8OI,W1,IM,BOP,CVM,SA,A
OKSL,8OI,W1,IM,BOP,CVM,SA,M
OKSL,8OI,W1,IM,BOP,CVM,SA,Q
SLXP,8OK,B5,EX,BOP,CP,SA,A
SLXP,8OK,B5,EX,BOP,CP,SA,M
SLXP,8OK,B5,EX,BOP,CP,SA,Q
SLXS,8OK,B5,EX,BOP,CVM,SA,A
SLXS,8OK,B5,EX,BOP,CVM,SA,M
SLXS,8OK,B5,EX,BOP,CVM,SA,Q
SLYC,8OK,B5,IM,BOP,CP,SA,A
SLYC,8OK,B5,IM,BOP,CP,SA,M
SLYC,8OK,B5,IM,BOP,CP,SA,Q
SLYF,8OK,B5,IM,BOP,CVM,SA,A
SLYF,8OK,B5,IM,BOP,CVM,SA,M
SLYF,8OK,B5,IM,BOP,CVM,SA,Q
SLYP,8OK,D5,EX,BOP,CP,SA,A
SLYP,8OK,D5,EX,BOP,CP,SA,M
SLYP,8OK,D5,EX,BOP,CP,SA,Q
SLYS,8OK,D5,EX,BOP,CVM,SA,A
SLYS,8OK,D5,EX,BOP,CVM,SA,M
SLYS,8OK,D5,EX,BOP,CVM,SA,Q
SLZC,8OK,D5,IM,BOP,CP,SA,A
SLZC,8OK,D5,IM,BOP,CP,SA,M
SLZC,8OK,D5,IM,BOP,CP,SA,Q
SLZF,8OK,D5,IM,BOP,CVM,SA,A
SLZF,8OK,D5,IM,BOP,CVM,SA,M
SLZF,8OK,D5,IM,BOP,CVM,SA,Q
OAKG,8OK,W1,BAL,BOP,CP,SA,A
OAKG,8OK,W1,BAL,BOP,CP,SA,M
OAKG,8OK,W1,BAL,BOP,CP,SA,Q
OKDV,8OK,W1,EX,BOP,CP,SA,A
OKDV,8OK,W1,EX,BOP,CP,SA,M
OKDV,8OK,W1,EX,BOP,CP,SA,Q
OKRF,8OK,W1,EX,BOP,CVM,SA,A
OKRF,8OK,W1,EX,BOP,CVM,SA,M
OKRF,8OK,W1,EX,BOP,CVM,SA,Q
OKFH,8OK,W1,IM,BOP,CP,SA,A
OKFH,8OK,W1,IM,BOP,CP,SA,M
OKFH,8OK,W1,IM,BOP,CP,SA,Q
OKSS,8OK,W1,IM,BOP,CVM,SA,A
OKSS,8OK,W1,IM,BOP,CVM,SA,M
OKSS,8OK,W1,IM,BOP,CVM,SA,Q
SGOO,9,B5,BAL,BOP,CP,SA,A
SGOO,9,B5,BAL,BOP,CP,SA,M
SGOO,9,B5,BAL,BOP,CP,SA,Q
CTYB,9,B5,BAL,BOP,CVM,SA,A
CTYB,9,B5,BAL,BOP,CVM,SA,M
CTYB,9,B5,BAL,BOP,CVM,SA,Q
SGPB,9,B5,EX,BOP,CP,SA,A
SGPB,9,B5,EX,BOP,CP,SA,M
SGPB,9,B5,EX,BOP,CP,SA,Q
SGPF,9,B5,EX,BOP,CVM,SA,A
SGPF,9,B5,EX,BOP,CVM,SA,M
SGPF,9,B5,EX,BOP,CVM,SA,Q
SGOY,9,B5,EX,BOP,IDEF,SA,A
SGOY,9,B5,EX,BOP,IDEF,SA,M
SGOY,9,B5,EX,BOP,IDEF,SA,Q
SGQM,9,B5,IM,BOP,CP,SA,A
SGQM,9,B5,IM,BOP,CP,SA,M
SGQM,9,B5,IM,BOP,CP,SA,Q
SGQQ,9,B5,IM,BOP,CVM,SA,A
SGQQ,9,B5,IM,BOP,CVM,SA,M
SGQQ,9,B5,IM,BOP,CVM,SA,Q
SGQJ,9,B5,IM,BOP,IDEF,SA,A
SGQJ,9,B5,IM,BOP,IDEF,SA,M
SGQJ,9,B5,IM,BOP,IDEF,SA,Q
SGRK,9,D5,BAL,BOP,CP,SA,A
SGRK,9,D5,BAL,BOP,CP,SA,M
SGRK,9,D5,BAL,BOP,CP,SA,Q
CTYN,9,D5,BAL,BOP,CVM,SA,A
CTYN,9,D5,BAL,BOP,CVM,SA,M
CTYN,9,D5,BAL,BOP,CVM,SA,Q
SGRX,9,D5,EX,BOP,CP,SA,A
SGRX,9,D5,EX,BOP,CP,SA,M
SGRX,9,D5,EX,BOP,CP,SA,Q
SGSB,9,D5,EX,BOP,CVM,SA,A
SGSB,9,D5,EX,BOP,CVM,SA,M
SGSB,9,D5,EX,BOP,CVM,SA,Q
SGRU,9,D5,EX,BOP,IDEF,SA,A
SGRU,9,D5,EX,BOP,IDEF,SA,M
SGRU,9,D5,EX,BOP,IDEF,SA,Q
SGTK,9,D5,IM,BOP,CP,SA,A
SGTK,9,D5,IM,BOP,CP,SA,M
SGTK,9,D5,IM,BOP,CP,SA,Q
SGTO,9,D5,IM,BOP,CVM,SA,A
SGTO,9,D5,IM,BOP,CVM,SA,M
SGTO,9,D5,IM,BOP,CVM,SA,Q
SGTG,9,D5,IM,BOP,IDEF,SA,A
SGTG,9,D5,IM,BOP,IDEF,SA,M
SGTG,9,D5,IM,BOP,IDEF,SA,Q
BQOU,9,W1,BAL,BOP,CP,NSA,A
BQOU,9,W1,BAL,BOP,CP,NSA,M
BQOU,9,W1,BAL,BOP,CP,NSA,Q
BQKX,9,W1,BAL,BOP,CP,SA,A
BQKX,9,W1,BAL,BOP,CP,SA,M
BQKX,9,W1,BAL,BOP,CP,SA,Q
CTWE,9,W1,BAL,BOP,CVM,SA,A
CTWE,9,W1,BAL,BOP,CVM,SA,M
CTWE,9,W1,BAL,BOP,CVM,SA,Q
BOKJ,9,W1,EX,BOP,CP,NSA,A
BOKJ,9,W1,EX,BOP,CP,NSA,M
BOKJ,9,W1,EX,BOP,CP,NSA,Q
BOQL,9,W1,EX,BOP,CP,SA,A
BOQL,9,W1,EX,BOP,CP,SA,M
BOQL,9,W1,EX,BOP,CP,SA,Q
BOXF,9,W1,EX,BOP,CVM,SA,A
BOXF,9,W1,EX,BOP,CVM,SA,M
BOXF,9,W1,EX,BOP,CVM,SA,Q
BOVF,9,W1,EX,BOP,IDEF,SA,A
BOVF,9,W1,EX,BOP,IDEF,SA,M
BOVF,9,W1,EX,BOP,IDEF,SA,Q
BQAO,9,W1,IM,BOP,CP,NSA,A
BQAO,9,W1,IM,BOP,CP,NSA,M
BQAO,9,W1,IM,BOP,CP,NSA,Q
BQAW,9,W1,IM,BOP,CP,SA,A
BQAW,9,W1,IM,BOP,CP,SA,M
BQAW,9,W1,IM,BOP,CP,SA,Q
BPIF,9,W1,IM,BOP,CVM,SA,A
BPIF,9,W1,IM,BOP,CVM,SA,M
BPIF,9,W1,IM,BOP,CVM,SA,Q
OMUB,9,W1,IM,BOP,IDEF,SA,A
OMUB,9,W1,IM,BOP,IDEF,SA,M
OMUB,9,W1,IM,BOP,IDEF,SA,Q
SIZC,E,B5,BAL,BOP,CP,SA,A
SIZC,E,B5,BAL,BOP,CP,SA,M
SIZC,E,B5,BAL,BOP,CP,SA,Q
SIZG,E,B5,EX,BOP,CP,SA,A
SIZG,E,B5,EX,BOP,CP,SA,M
SIZG,E,B5,EX,BOP,CP,SA,Q
SIZJ,E,B5,EX,BOP,CVM,SA,A
SIZJ,E,B5,EX,BOP,CVM,SA,M
SIZJ,E,B5,EX,BOP,CVM,SA,Q
SIZE,E,B5,EX,BOP,IDEF,SA,A
SIZE,E,B5,EX,BOP,IDEF,SA,M
SIZE,E,B5,EX,BOP,IDEF,SA,Q
SIZY,E,B5,IM,BOP,CP,SA,A
SIZY,E,B5,IM,BOP,CP,SA,M
SIZY,E,B5,IM,BOP,CP,SA,Q
SJAB,E,B5,IM,BOP,CVM,SA,A
SJAB,E,B5,IM,BOP,CVM,SA,M
SJAB,E,B5,IM,BOP,CVM,SA,Q
SIZW,E,B5,IM,BOP,IDEF,SA,A
SIZW,E,B5,IM,BOP,IDEF,SA,M
SIZW,E,B5,IM,BOP,IDEF,SA,Q
SJAN,E,D5,BAL,BOP,CP,SA,A
SJAN,E,D5,BAL,BOP,CP,SA,M
SJAN,E,D5,BAL,BOP,CP,SA,Q
SJAR,E,D5,EX,BOP,CP,SA,A
SJAR,E,D5,EX,BOP,CP,SA,M
SJAR,E,D5,EX,BOP,CP,SA,Q
SJAV,E,D5,EX,BOP,CVM,SA,A
SJAV,E,D5,EX,BOP,CVM,SA,M
SJAV,E,D5,EX,BOP,CVM,SA,Q
SJAP,E,D5,EX,BOP,IDEF,SA,A
SJAP,E,D5,EX,BOP,IDEF,SA,M
SJAP,E,D5,EX,BOP,IDEF,SA,Q
SJBK,E,D5,IM,BOP,CP,SA,A
SJBK,E,D5,IM,BOP,CP,SA,M
SJBK,E,D5,IM,BOP,CP,SA,Q
SJBN,E,D5,IM,BOP,CVM,SA,A
SJBN,E,D5,IM,BOP,CVM,SA,M
SJBN,E,D5,IM,BOP,CVM,SA,Q
SJBI,E,D5,IM,BOP,IDEF,SA,A
SJBI,E,D5,IM,BOP,IDEF,SA,M
SJBI,E,D5,IM,BOP,IDEF,SA,Q
BQKW,E,W1,BAL,BOP,CP,SA,A
BQKW,E,W1,BAL,BOP,CP,SA,M
BQKW,E,W1,BAL,BOP,CP,SA,Q
BPAL,E,W1,EX,BOP,CP,SA,A
BPAL,E,W1,EX,BOP,CP,SA,M
BPAL,E,W1,EX,BOP,CP,SA,Q
BOXQ,E,W1,EX,BOP,CVM,SA,A
BOXQ,E,W1,EX,BOP,CVM,SA,M
BOXQ,E,W1,EX,BOP,CVM,SA,Q
BOVQ,E,W1,EX,BOP,IDEF,SA,A
BOVQ,E,W1,EX,BOP,IDEF,SA,M
BOVQ,E,W1,EX,BOP,IDEF,SA,Q
BQBB,E,W1,IM,BOP,CP,SA,A
BQBB,E,W1,IM,BOP,CP,SA,M
BQBB,E,W1,IM,BOP,CP,SA,Q
BPIQ,E,W1,IM,BOP,CVM,SA,A
BPIQ,E,W1,IM,BOP,CVM,SA,M
BPIQ,E,W1,IM,BOP,CVM,SA,Q
BPGQ,E,W1,IM,BOP,IDEF,SA,A
BPGQ,E,W1,IM,BOP,IDEF,SA,M
BPGQ,E,W1,IM,BOP,IDEF,SA,Q
SFBG,PS,B5,EX,BOP,CP,SA,A
SFBG,PS,B5,EX,BOP,CP,SA,M
SFBG,PS,B5,EX,BOP,CP,SA,Q
SFBK,PS,B5,EX,BOP,CVM,SA,A
SFBK,PS,B5,EX,BOP,CVM,SA,M
SFBK,PS,B5,EX,BOP,CVM,SA,Q
SFBD,PS,B5,EX,BOP,IDEF,SA,A
SFBD,PS,B5,EX,BOP,IDEF,SA,M
SFBD,PS,B5,EX,BOP,IDEF,SA,Q
SFCR,PS,B5,IM,BOP,CP,SA,A
SFCR,PS,B5,IM,BOP,CP,SA,M
SFCR,PS,B5,IM,BOP,CP,SA,Q
SFCV,PS,B5,IM,BOP,CVM,SA,A
SFCV,PS,B5,IM,BOP,CVM,SA,M
SFCV,PS,B5,IM,BOP,CVM,SA,Q
SFCO,PS,B5,IM,BOP,IDEF,SA,A
SFCO,PS,B5,IM,BOP,IDEF,SA,M
SFCO,PS,B5,IM,BOP,IDEF,SA,Q
SFDM,PS,D5,BAL,BOP,CP,SA,A
SFDM,PS,D5,BAL,BOP,CP,SA,M
SFDM,PS,D5,BAL,BOP,CP,SA,Q
SFDZ,PS,D5,EX,BOP,CP,SA,A
SFDZ,PS,D5,EX,BOP,CP,SA,M
SFDZ,PS,D5,EX,BOP,CP,SA,Q
SFED,PS,D5,EX,BOP,CVM,SA,A
SFED,PS,D5,EX,BOP,CVM,SA,M
SFED,PS,D5,EX,BOP,CVM,SA,Q
SFDW,PS,D5,EX,BOP,IDEF,SA,A
SFDW,PS,D5,EX,BOP,IDEF,SA,M
SFDW,PS,D5,EX,BOP,IDEF,SA,Q
SFFK,PS,D5,IM,BOP,CP,SA,A
SFFK,PS,D5,IM,BOP,CP,SA,M
SFFK,PS,D5,IM,BOP,CP,SA,Q
SFFO,PS,D5,IM,BOP,CVM,SA,A
SFFO,PS,D5,IM,BOP,CVM,SA,M
SFFO,PS,D5,IM,BOP,CVM,SA,Q
SFFH,PS,D5,IM,BOP,IDEF,SA,A
SFFH,PS,D5,IM,BOP,IDEF,SA,M
SFFH,PS,D5,IM,BOP,IDEF,SA,Q
ENIZ,PS,W1,BAL,BOP,CP,SA,A
ENIZ,PS,W1,BAL,BOP,CP,SA,M
ENIZ,PS,W1,BAL,BOP,CP,SA,Q
ENDI,PS,W1,EX,BOP,CP,SA,A
ENDI,PS,W1,EX,BOP,CP,SA,M
ENDI,PS,W1,EX,BOP,CP,SA,Q
ENDY,PS,W1,EX,BOP,CVM,SA,A
ENDY,PS,W1,EX,BOP,CVM,SA,M
ENDY,PS,W1,EX,BOP,CVM,SA,Q
ENFE,PS,W1,EX,BOP,IDEF,SA,A
ENFE,PS,W1,EX,BOP,IDEF,SA,M
ENFE,PS,W1,EX,BOP,IDEF,SA,Q
ENGC,PS,W1,IM,BOP,CP,SA,A
ENGC,PS,W1,IM,BOP,CP,SA,M
ENGC,PS,W1,IM,BOP,CP,SA,Q
ENGS,PS,W1,IM,BOP,CVM,SA,A
ENGS,PS,W1,IM,BOP,CVM,SA,M
ENGS,PS,W1,IM,BOP,CVM,SA,Q
ENHY,PS,W1,IM,BOP,IDEF,SA,A
ENHY,PS,W1,IM,BOP,IDEF,SA,M
ENHY,PS,W1,IM,BOP,IDEF,SA,Q
SDCR,TlessE,B5,BAL,BOP,CP,SA,A
SDCR,TlessE,B5,BAL,BOP,CP,SA,M
SDCR,TlessE,B5,BAL,BOP,CP,SA,Q
SDCV,TlessE,B5,EX,BOP,CP,SA,A
SDCV,TlessE,B5,EX,BOP,CP,SA,M
SDCV,TlessE,B5,EX,BOP,CP,SA,Q
SDCY,TlessE,B5,EX,BOP,CVM,SA,A
SDCY,TlessE,B5,EX,BOP,CVM,SA,M
SDCY,TlessE,B5,EX,BOP,CVM,SA,Q
SDCT,TlessE,B5,EX,BOP,IDEF,SA,A
SDCT,TlessE,B5,EX,BOP,IDEF,SA,M
SDCT,TlessE,B5,EX,BOP,IDEF,SA,Q
SDDO,TlessE,B5,IM,BOP,CP,SA,A
SDDO,TlessE,B5,IM,BOP,CP,SA,M
SDDO,TlessE,B5,IM,BOP,CP,SA,Q
SDDR,TlessE,B5,IM,BOP,CVM,SA,A
SDDR,TlessE,B5,IM,BOP,CVM,SA,M
SDDR,TlessE,B5,IM,BOP,CVM,SA,Q
SDDL,TlessE,B5,IM,BOP,IDEF,SA,A
SDDL,TlessE,B5,IM,BOP,IDEF,SA,M
SDDL,TlessE,B5,IM,BOP,IDEF,SA,Q
SDED,TlessE,D5,BAL,BOP,CP,SA,A
SDED,TlessE,D5,BAL,BOP,CP,SA,M
SDED,TlessE,D5,BAL,BOP,CP,SA,Q
SDEH,TlessE,D5,EX,BOP,CP,SA,A
SDEH,TlessE,D5,EX,BOP,CP,SA,M
SDEH,TlessE,D5,EX,BOP,CP,SA,Q
SDEK,TlessE,D5,EX,BOP,CVM,SA,A
SDEK,TlessE,D5,EX,BOP,CVM,SA,M
SDEK,TlessE,D5,EX,BOP,CVM,SA,Q
SDEF,TlessE,D5,EX,BOP,IDEF,SA,A
SDEF,TlessE,D5,EX,BOP,IDEF,SA,M
SDEF,TlessE,D5,EX,BOP,IDEF,SA,Q
SDEZ,TlessE,D5,IM,BOP,CP,SA,A
SDEZ,TlessE,D5,IM,BOP,CP,SA,M
SDEZ,TlessE,D5,IM,BOP,CP,SA,Q
SDFC,TlessE,D5,IM,BOP,CVM,SA,A
SDFC,TlessE,D5,IM,BOP,CVM,SA,M
SDFC,TlessE,D5,IM,BOP,CVM,SA,Q
SDEX,TlessE,D5,IM,BOP,IDEF,SA,A
SDEX,TlessE,D5,IM,BOP,IDEF,SA,M
SDEX,TlessE,D5,IM,BOP,IDEF,SA,Q
BPBM,TlessE,W1,BAL,BOP,CP,SA,A
BPBM,TlessE,W1,BAL,BOP,CP,SA,M
BPBM,TlessE,W1,BAL,BOP,CP,SA,Q
BPAO,TlessE,W1,EX,BOP,CP,SA,A
BPAO,TlessE,W1,EX,BOP,CP,SA,M
BPAO,TlessE,W1,EX,BOP,CP,SA,Q
BOXT,TlessE,W1,EX,BOP,CVM,SA,A
BOXT,TlessE,W1,EX,BOP,CVM,SA,M
BOXT,TlessE,W1,EX,BOP,CVM,SA,Q
BOVT,TlessE,W1,EX,BOP,IDEF,SA,A
BOVT,TlessE,W1,EX,BOP,IDEF,SA,M
BOVT,TlessE,W1,EX,BOP,IDEF,SA,Q
BQBE,TlessE,W1,IM,BOP,CP,SA,A
BQBE,TlessE,W1,IM,BOP,CP,SA,M
BQBE,TlessE,W1,IM,BOP,CP,SA,Q
BPIT,TlessE,W1,IM,BOP,CVM,SA,A
BPIT,TlessE,W1,IM,BOP,CVM,SA,M
BPIT,TlessE,W1,IM,BOP,CVM,SA,Q
BPGT,TlessE,W1,IM,BOP,IDEF,SA,A
BPGT,TlessE,W1,IM,BOP,IDEF,SA,M
BPGT,TlessE,W1,IM,BOP,IDEF,SA,Q
SJMZ,66lessP,B5,EX,BOP,CP,SA,A
SJMZ,66lessP,B5,EX,BOP,CP,SA,M
SJMZ,66lessP,B5,EX,BOP,CP,SA,Q
SJNC,66lessP,B5,EX,BOP,CVM,SA,A
SJNC,66lessP,B5,EX,BOP,CVM,SA,M
SJNC,66lessP,B5,EX,BOP,CVM,SA,Q
SJNM,66lessP,B5,IM,BOP,CP,SA,A
SJNM,66lessP,B5,IM,BOP,CP,SA,M
SJNM,66lessP,B5,IM,BOP,CP,SA,Q
SJNP,66lessP,B5,IM,BOP,CVM,SA,A
SJNP,66lessP,B5,IM,BOP,CVM,SA,M
SJNP,66lessP,B5,IM,BOP,CVM,SA,Q
SJNZ,66lessP,D5,EX,BOP,CP,SA,A
SJNZ,66lessP,D5,EX,BOP,CP,SA,M
SJNZ,66lessP,D5,EX,BOP,CP,SA,Q
SJOC,66lessP,D5,EX,BOP,CVM,SA,A
SJOC,66lessP,D5,EX,BOP,CVM,SA,M
SJOC,66lessP,D5,EX,BOP,CVM,SA,Q
SJOM,66lessP,D5,IM,BOP,CP,SA,A
SJOM,66lessP,D5,IM,BOP,CP,SA,M
SJOM,66lessP,D5,IM,BOP,CP,SA,Q
SJOP,66lessP,D5,IM,BOP,CVM,SA,A
SJOP,66lessP,D5,IM,BOP,CVM,SA,M
SJOP,66lessP,D5,IM,BOP,CVM,SA,Q
CRAB,66lessP,W1,BAL,BOP,CP,SA,A
CRAB,66lessP,W1,BAL,BOP,CP,SA,M
CRAB,66lessP,W1,BAL,BOP,CP,SA,Q
CSCG,66lessP,W1,EX,BOP,CP,SA,A
CSCG,66lessP,W1,EX,BOP,CP,SA,M
CSCG,66lessP,W1,EX,BOP,CP,SA,Q
OKQH,66lessP,W1,EX,BOP,CVM,SA,A
OKQH,66lessP,W1,EX,BOP,CVM,SA,M
OKQH,66lessP,W1,EX,BOP,CVM,SA,Q
CSCV,66lessP,W1,IM,BOP,CP,SA,A
CSCV,66lessP,W1,IM,BOP,CP,SA,M
CSCV,66lessP,W1,IM,BOP,CP,SA,Q
OKRT,66lessP,W1,IM,BOP,CVM,SA,A
